introText.started,introText.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.started,mouse.stopped,InstructValenceText.started,InstructValenceText.stopped,InstructArousalText.started,InstructArousalText.stopped,participant,session,date,expName,psychopyVersion,frameRate,
12.314942329991027,None,-0.044444444444444446,0.20444444444444446,1,0,0,0.012875275409896858,None,,,,,008,001,2019_Sep_26_1549,SurveyExpMetaMem,3.2.3,59.6481443072891,
,,,,,,,,,12.615063364995876,None,13.618454632000066,None,,,,,,,
