mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,A_key_resp.keys,A_key_resp.rt,key_resp.keys,key_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,word,ParticipantID,date,expName,psychopyVersion,OS,frameRate
0.086458333,-0.140625,1,0,0,0.214583333,-0.1140625,1,0,0,0.214583333,-0.1140625,1,0,0,0.214583333,-0.1140625,1,0,0,6,9.957999945,4,31.00600004,1,0,1200,970,1,1199,worry,11142,2019-10-21_18h02.03.693,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,8,6.602000237,9,3.177000046,1,0,1200,240,1,1199,giggles,11142,2019-10-21_18h02.03.693,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,2,4.388999939,5,2.953000307,1,0,1200,428,1,1199,end,11142,2019-10-21_18h02.03.693,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,3,8.032999992,5,4.93900013,1,0,1200,1117,1,1199,court,11142,2019-10-21_18h02.03.693,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,2,5.611000061,7,1.846999884,1,0,1200,276,1,1199,pastry,11142,2019-10-21_18h02.03.693,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,7,2.819999933,7,2.561000109,1,0,1200,120,1,1199,imaginative,11142,2019-10-21_18h02.03.693,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,9,2.827000141,8,2.34800005,1,0,1200,79,1,1199,dazzle,11142,2019-10-21_18h02.03.693,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,9,5.285000086,8,2.998000145,1,0,1200,242,1,1199,triumph,11142,2019-10-21_18h02.03.693,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,4,4.881000042,7,3.410000086,1,0,1200,707,1,1199,adapt,11142,2019-10-21_18h02.03.693,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,6,3.944000006,7,2.571000099,1,0,1200,161,1,1199,limousine,11142,2019-10-21_18h02.03.693,SurveyExpMetaMem,3.2.3,Win32,60
