word,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text.started,text.stopped,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.started,mouse_4.stopped,introText.started,introText.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.started,mouse.stopped,InstructValenceText.started,InstructValenceText.stopped,Valence.started,Valence.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.started,mouse_2.stopped,InstructArousalText.started,InstructArousalText.stopped,Arousal.started,Arousal.stopped,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.started,mouse_3.stopped,WordPresentation.started,WordPresentation.stopped,rating_3.response,rating_3.rt,rating_3.started,rating_3.stopped,ArousalGuide.started,ArousalGuide.stopped,text_3.started,text_3.stopped,WordPresentation2.started,WordPresentation2.stopped,ValenceImage.started,ValenceImage.stopped,ValenceRating.response,ValenceRating.rt,ValenceRating.started,ValenceRating.stopped,text_2.started,text_2.stopped,GoodbyeText.started,GoodbyeText.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,11.26064469400444,None,-0.24,-0.06555555555555556,1,0,0,0.0017755883745849133,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,022,001,2019_Sep_27_1653,SurveyExpMetaMem,3.2.3,59.88206718287702,
,,,,,,,,,,,,,,12.145709427000838,None,-0.24,-0.06555555555555556,1,0,0,0.014043999108253047,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,022,001,2019_Sep_27_1653,SurveyExpMetaMem,3.2.3,59.88206718287702,
,,,,,,,,,,,,,,,,,,,,,,,12.814000104001025,None,12.814000104001025,None,-0.19444444444444445,-0.02666666666666667,1,0,0,0.014017442081240006,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,022,001,2019_Sep_27_1653,SurveyExpMetaMem,3.2.3,59.88206718287702,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.749697396007832,None,13.749697396007832,None,-0.19444444444444445,-0.02666666666666667,1,0,0,0.014949480086215772,None,,,,,,,,,,,,,,,,,,,,,,,022,001,2019_Sep_27_1653,SurveyExpMetaMem,3.2.3,59.88206718287702,
bastard,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.167603720998159,None,5,1.314,0.005420277200755663,None,14.167603720998159,None,14.167603720998159,None,15.504754306006362,None,15.504754306006362,None,5,1.116,0.006909588104463182,None,15.504754306006362,None,,,022,001,2019_Sep_27_1653,SurveyExpMetaMem,3.2.3,59.88206718287702,
run,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.640912479007966,None,5,0.794,0.004648069094400853,None,16.640912479007966,None,16.640912479007966,None,17.458898558004876,None,17.458898558004876,None,5,0.794,0.0009492820972809568,None,17.458898558004876,None,,,022,001,2019_Sep_27_1653,SurveyExpMetaMem,3.2.3,59.88206718287702,
jump,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.278970454994123,None,5,0.875,0.00024344508710782975,None,18.278970454994123,None,18.278970454994123,None,19.18091030299547,None,19.18091030299547,None,5,0.705,0.01617500020074658,None,19.18091030299547,None,,,022,001,2019_Sep_27_1653,SurveyExpMetaMem,3.2.3,59.88206718287702,
funny,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.915881898996304,None,5,2.646,0.016468482193886302,None,19.915881898996304,None,19.915881898996304,None,22.590375091007445,None,22.590375091007445,None,5,2.436,0.007853845090721734,None,22.590375091007445,None,,,022,001,2019_Sep_27_1653,SurveyExpMetaMem,3.2.3,59.88206718287702,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.030068795007537,None,,,,,,,
