mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,A_key_resp.keys,A_key_resp.rt,key_resp.keys,key_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,word,ParticipantID,date,expName,psychopyVersion,OS,frameRate
0.123148163,-0.158333343,1,0,0,0.074074088,-0.023148156,1,0,0,0.097222237,-0.042592601,1,0,0,0.124074089,0.028703697,1,0,0,1,21.64099979,5,12.52199984,1,0,1200,548,1,1199,vague,11122,2019-10-21_16h48.19.752,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,4,8.089999914,3,6.832000017,1,0,1200,1045,1,1199,scalding,11122,2019-10-21_16h48.19.752,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,1,3.383999825,8,12.04499984,1,0,1200,867,1,1199,relaxed,11122,2019-10-21_16h48.19.752,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,8,2.864000082,9,3.626999855,1,0,1200,36,1,1199,puppy,11122,2019-10-21_16h48.19.752,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,2,5.41899991,8,2.137000084,1,0,1200,894,1,1199,sunset,11122,2019-10-21_16h48.19.752,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,9,6.427999735,9,2.111999989,1,0,1200,194,1,1199,celebration,11122,2019-10-21_16h48.19.752,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,2,3.682999849,2,1.663000107,1,0,1200,518,1,1199,report,11122,2019-10-21_16h48.19.752,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,8,2.401000023,8,3.624999762,1,0,1200,70,1,1199,cartoon,11122,2019-10-21_16h48.19.752,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,3,4.325000048,2,4.805999756,1,0,1200,573,1,1199,cease,11122,2019-10-21_16h48.19.752,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,8,2.552999735,8,1.790999889,1,0,1200,177,1,1199,frosting,11122,2019-10-21_16h48.19.752,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,4,3.684999943,4,2.194000006,1,0,1200,1054,1,1199,jealous,11122,2019-10-21_16h48.19.752,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,7,2.882999897,7,1.402999878,1,0,1200,254,1,1199,crush,11122,2019-10-21_16h48.19.752,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,1,2.463999987,6,2.588000059,1,0,1200,643,1,1199,library,11122,2019-10-21_16h48.19.752,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,4,4.534999847,1,1.157000065,1,0,1200,921,1,1199,humiliation,11122,2019-10-21_16h48.19.752,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,8,1.871999979,9,1.720999718,1,0,1200,297,1,1199,pleasure,11122,2019-10-21_16h48.19.752,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,9,5.815999746,9,1.937999964,1,0,1200,141,1,1199,surprise,11122,2019-10-21_16h48.19.752,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,4,3.631999731,2,2.137000084,1,0,1200,1070,1,1199,bleed,11122,2019-10-21_16h48.19.752,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,6,3.917000055,2,2.226000071,1,0,1200,997,1,1199,injury,11122,2019-10-21_16h48.19.752,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,2,10.73000002,8,1.951999903,1,0,1200,680,1,1199,candle,11122,2019-10-21_16h48.19.752,SurveyExpMetaMem,3.2.3,Win32,60
