"0","mp<- P_A + P_B + P_C + P_D + P_E + P_F + plot_layout(guides = 'collect', ncol = 3)#, heights = c(10,10), widths = c(10,10,10))"
"0","ggsave(filename=""figures/Figure3_ALL.svg"", plot=mp, width = 12, height = 6,dpi=600)"
"0","ggsave(filename=""figures/Figure3_ALL.jpeg"", plot=mp, width = 12, height = 6,dpi=600)"
"0","ggsave(filename=""figures/Figure3_lowres.jpeg"", plot=mp, width = 12, height = 6,dpi=300)"
"0","mp"
