"","name","mean","lower","upper","d","criterion","ratingHR","ratingFAR","mratio","SUBJ","Cond","LearningTime"
"13215","meta_d",1.7612571556702,0.778272800297735,2.74067206267849,1.66272050680171,0.273475490561256,0.690828402366864,0.223372781065089,1.05926230443746,"Subject_11133.txt","A-V-",60
"13216","meta_d",2.18972137969788,1.07469263162639,3.13475403631904,2.37553949449899,0.386675217967546,0.770710059171598,0.137573964497041,0.921778562203907,"Subject_11134.txt","A+V+",90
"13217","meta_d",2.18065604769235,1.16613911902417,3.1573586482626,1.16326616131075,0.0928566695407061,0.700320512820513,0.267751479289941,1.8745976804098,"Subject_11134.txt","A+V+",30
"13218","meta_d",2.74213447862025,1.72789869613818,3.78594483415085,1.75220815540942,0.427678594398776,0.705621301775148,0.122781065088757,1.56495931727901,"Subject_11134.txt","A+V+",60
"13219","meta_d",3.50864942392703,2.40608584440308,4.6083038750158,2.870996360177,0.634403650806551,0.835798816568047,0.0695266272189349,1.22210166219462,"Subject_11134.txt","A-V+",90
"13220","meta_d",1.94442130566572,0.9358962882175,3.00311903652295,1.6875583020315,-0.0715859368270645,0.801538461538462,0.278461538461538,1.15220985451288,"Subject_11134.txt","A-V+",30
"13221","meta_d",2.92195469463675,1.87951278220309,3.90425028382447,2.04691151895789,0.0813799844831674,0.821005917159763,0.167159763313609,1.42749438242663,"Subject_11134.txt","A-V+",60
"13222","meta_d",2.60488222376847,1.58228857796051,3.67133803235073,1.90593027324406,0.15187060734008,0.794378698224852,0.17603550295858,1.36672482741707,"Subject_11134.txt","A+V-",90
"13223","meta_d",2.16781251274683,1.17225973054006,3.16551277665697,1.61656552519186,-0.133793012399847,0.818047337278107,0.279585798816568,1.34099885155571,"Subject_11134.txt","A+V-",30
"13224","meta_d",1.53802855857565,0.432987855394859,2.62880898225886,2.10487720138544,0.251344071410768,0.785502958579882,0.187869822485207,0.730697523619582,"Subject_11134.txt","A+V-",60
"13225","meta_d",3.31077243124089,2.20950464277491,4.40012431612144,2.02287044852298,0.563009740955554,0.75,0.0902366863905325,1.63667052116871,"Subject_11134.txt","A-V-",90
"13226","meta_d",0.989477108567712,0.0721066785784162,1.97058495477385,0.633897352325444,0.171827734951948,0.534023668639053,0.3125,1.56094216979741,"Subject_11134.txt","A-V-",30
"13227","meta_d",1.95932058383207,0.916666462101645,2.99062440729328,2.37553949449899,0.386675217967546,0.785502958579882,0.170118343195266,0.824789732340482,"Subject_11134.txt","A-V-",60
"13228","meta_d",1.40190498639279,0.279702604592198,2.44769648196927,1.83073017568563,1.11022302462516e-16,0.767692307692308,0.250769230769231,0.765762756856159,"Subject_11135.txt","A+V+",90
"13229","meta_d",1.08513725798577,0.109240258163517,2.08238327368537,1.04994729040378,-0.112510515760486,0.65018315018315,0.352307692307692,1.03351593732716,"Subject_11135.txt","A+V+",30
"13230","meta_d",2.06716013177009,1.03343927578523,3.13063332855363,2.49684936959263,0.306348909800539,0.785502958579882,0.152307692307692,0.827907424830899,"Subject_11135.txt","A+V+",60
"13231","meta_d",2.10862923115865,1.11233546687768,3.13631030140017,2.07917410730489,0.515186540944406,0.709230769230769,0.14,1.01416674233787,"Subject_11135.txt","A-V+",90
"13232","meta_d",1.01544180508907,0.0920479530418348,1.97027924481693,0.681711197318211,0.183544914048935,0.594551282051282,0.373846153846154,1.48954837339291,"Subject_11135.txt","A-V+",30
"13233","meta_d",2.42078586026869,1.38419074251516,3.44763185551948,2.59471889454099,0.739474684430895,0.747041420118343,0.0945512820512821,0.932966521098592,"Subject_11135.txt","A-V+",60
"13234","meta_d",1.14821217105558,0.149368010972226,2.07910502251303,1.75384346017113,0.657198814266983,0.61371237458194,0.229166666666667,0.654683383740271,"Subject_11135.txt","A+V-",90
"13235","meta_d",1.05973194811158,0.131336777724322,2.02575159285773,1.01317692382271,0.0178120507966856,0.639423076923077,0.352307692307692,1.04594955056144,"Subject_11135.txt","A+V-",30
"13236","meta_d",0.752410253359591,-0.241920265690934,1.71095660146901,1.42856786196778,0.340188520786165,0.61698717948718,0.318910256410256,0.526688492294084,"Subject_11135.txt","A+V-",60
"13237","meta_d",1.04912033272852,0.0651286973084817,2.07514402442911,1.6021890585639,0,0.726331360946746,0.309171597633136,0.654804329814162,"Subject_11135.txt","A-V-",90
"13238","meta_d",0.711435239843304,-0.285257797945386,1.64892112350204,1.18465634363009,0.17986504237364,0.598461538461538,0.315384615384615,0.600541451256053,"Subject_11135.txt","A-V-",30
"13239","meta_d",2.00186206378518,0.999538200308147,2.97806841153527,1.6459576914101,0.410515716263643,0.687692307692308,0.192307692307692,1.21622935646066,"Subject_11135.txt","A-V-",60
"13240","meta_d",2.0409816683611,1.04565097920659,3.02781823964707,1.47558427947803,0.0633023895429342,0.732248520710059,0.244082840236686,1.38316848230659,"Subject_11136.txt","A+V+",90
"13241","meta_d",0.426485494210765,-0.465513395279739,1.32483357346391,0.191158997434691,-0.147824679093286,0.531065088757396,0.453525641025641,2.2310511141725,"Subject_11136.txt","A+V+",30
"13242","meta_d",1.52451882460045,0.576183912961106,2.52601342037776,0.300403852169005,-0.0932022517261284,0.599112426035503,0.414335664335664,5.07489772049516,"Subject_11136.txt","A+V+",60
"13243","meta_d",1.63993361508927,0.601534659010392,2.70096292511401,2.32696680878554,0.391290190204084,0.730769230769231,0.195384615384615,0.704751614375266,"Subject_11136.txt","A-V+",90
"13244","meta_d",1.05809566060465,0.107047707722565,1.94224243381037,0.79252794618895,0.0521615102114595,0.631656804733728,0.38905325443787,1.33508940056025,"Subject_11136.txt","A-V+",30
"13245","meta_d",1.32084120379629,0.298441990115979,2.28588429106369,1.56163630921496,-0.106328404411397,0.751602564102564,0.326923076923077,0.845805899877088,"Subject_11136.txt","A-V+",60
"13246","meta_d",1.49746163763746,0.502757158405063,2.51601799077948,1.68824108830083,0.0430260148684629,0.661242603550296,0.213141025641026,0.886995138321516,"Subject_11136.txt","A+V-",90
"13247","meta_d",0.265165251634914,-0.627959148036097,1.19221574496252,0.587506640693647,-0.0503491425361922,0.616863905325444,0.483727810650888,0.451340007530542,"Subject_11136.txt","A+V-",30
"13248","meta_d",2.38388430833676,1.38134740900936,3.43633291365706,1.31939711359536,0.0494039466113457,0.761217948717949,0.282608695652174,1.80679818363455,"Subject_11136.txt","A+V-",60
"13249","meta_d",1.67433217016258,0.749155156252705,2.57196728758493,1.34823992177274,0.43071578307574,0.605029585798817,0.205621301775148,1.24186514812666,"Subject_11136.txt","A-V-",90
"13250","meta_d",0.786888157024902,-0.134010232707165,1.65486828140312,1.04449870709258,-0.278845175735659,0.68491124260355,0.442307692307692,0.753364414605402,"Subject_11136.txt","A-V-",30
"13251","meta_d",1.09123892832392,0.0885949099641967,2.13767370044057,1.62944753440986,-0.0425305530162468,0.687290969899666,0.293846153846154,0.669698720136539,"Subject_11136.txt","A-V-",60
"13252","meta_d",0.545549145140116,-0.594483097957442,1.59757621553494,2.20967148792422,0,0.744082840236686,0.306213017751479,0.24689151673519,"Subject_11137.txt","A+V+",90
"13253","meta_d",0.540070613648356,-0.379045542114782,1.42081099176164,0.412763821628825,0.351502852025186,0.513313609467456,0.430473372781065,1.30842526730458,"Subject_11137.txt","A+V+",30
"13254","meta_d",1.2073787019346,0.110415703653396,2.184385088805,3.01197760589083,0.563913027949638,0.658284023668639,0.18491124260355,0.400859123113401,"Subject_11137.txt","A+V+",60
"13255","meta_d",1.74925466569407,0.792158146692781,2.70323629400794,1.18547995280641,0.349335798592572,0.640532544378698,0.279585798816568,1.4755666357352,"Subject_11137.txt","A-V+",90
"13256","meta_d",0.944549428775339,0.0107898902360515,1.82973892750676,0.946215470492724,-0.327986794035588,0.628698224852071,0.394970414201183,0.99823925757997,"Subject_11137.txt","A-V+",30
"13257","meta_d",1.44109341961847,0.352429339122251,2.4848590248427,2.42775467391049,-0.298512249112433,0.797658862876254,0.293846153846154,0.593591039121442,"Subject_11137.txt","A-V+",60
"13258","meta_d",0.870091028503937,-0.064981175353399,1.79448323265188,1.14519699216497,-0.228496033199467,0.661242603550296,0.409763313609467,0.759774112625857,"Subject_11137.txt","A+V-",90
"13259","meta_d",0.259956142530506,-0.709959121860644,1.23715855167715,0.617499588008355,-0.0653456161935462,0.52724358974359,0.433431952662722,0.420981888212999,"Subject_11137.txt","A+V-",30
"13260","meta_d",0.803271287623116,-0.254200297034219,1.8399578424031,2.04691151895789,0.0813799844831674,0.702662721893491,0.303254437869822,0.392430879490127,"Subject_11137.txt","A+V-",60
"13261","meta_d",1.05972411903415,0.0864558804006181,2.03978550883098,1.35897929212155,-0.121604883221176,0.664201183431953,0.335798816568047,0.779794162558417,"Subject_11137.txt","A-V-",90
"13262","meta_d",0.559981298858863,-0.327762476263675,1.43968885494459,0.392325536438938,0.147939694663547,0.554733727810651,0.448224852071006,1.42733838827241,"Subject_11137.txt","A-V-",30
"13263","meta_d",-0.0190135880475818,-1.05128908136058,0.93228189416345,1.70658704436903,0.404868038878581,0.548816568047337,0.306089743589744,-0.011141294029108,"Subject_11137.txt","A-V-",60
"13264","meta_d",1.52616949453322,0.515443910508354,2.52889050726049,1.35188865404785,0.065649716837592,0.706730769230769,0.3125,1.12891656421817,"Subject_11138.txt","A+V+",90
"13265","meta_d",1.07451063097344,0.130217491403463,2.00078503618502,0.117739114418063,0.391874655406328,0.489966555183946,0.359531772575251,9.12619936275481,"Subject_11138.txt","A+V+",30
"13266","meta_d",0.0990275574622651,-0.794759032228195,1.06795947125405,-0.192601192777558,0.547044809004138,0.478461538461538,0.479933110367893,-0.514158588709447,"Subject_11138.txt","A+V+",60
"13267","meta_d",0.365491895432217,-0.703701135260823,1.44410203602716,1.82467588632288,-0.0550836229402615,0.653846153846154,0.339464882943144,0.200305105236395,"Subject_11138.txt","A-V+",90
"13268","meta_d",0.850788656187819,-0.0867127666839276,1.78972927514812,0.54102159149061,0.218265615369364,0.517628205128205,0.376602564102564,1.57255952362963,"Subject_11138.txt","A-V+",30
"13269","meta_d",1.47702826017085,0.492813992968472,2.46944750481669,0.691784606501386,0.104851909364666,0.642857142857143,0.359531772575251,2.1350984776038,"Subject_11138.txt","A-V+",60
"13270","meta_d",1.17222785534021,0.174593895349581,2.14208850729708,1.43976560055085,0.195482287567387,0.653846153846154,0.312307692307692,0.814179651807013,"Subject_11138.txt","A+V-",90
"13271","meta_d",0.734244097514309,-0.242535410416976,1.69538364126054,0.231809680716089,0.172904514716419,0.515734265734266,0.407342657342657,3.16744363413183,"Subject_11138.txt","A+V-",30
"13272","meta_d",1.81043948177473,0.850602197216525,2.70809961910083,1.44890361331426,0.579330865446356,0.631656804733728,0.199704142011834,1.24952375378061,"Subject_11138.txt","A+V-",60
"13273","meta_d",1.79419889113975,0.78040113557961,2.68442070902591,0.421616394960431,0.00891471833836452,0.595384615384615,0.342809364548495,4.25552448288483,"Subject_11138.txt","A-V-",90
"13274","meta_d",0.500601710352094,-0.50761240983858,1.54763999480972,0.559679757850402,-0.0387994850391742,0.536538461538462,0.412087912087912,0.894443122750744,"Subject_11138.txt","A-V-",30
"13275","meta_d",1.19876012512068,0.18294359965737,2.16046605834703,0.341054535450404,-0.118282087349262,0.652097902097902,0.456730769230769,3.51486346175567,"Subject_11138.txt","A-V-",60
"13276","meta_d",2.02914225314303,1.01271922004056,2.98073342846277,1.77932549415819,0.215172996883014,0.699704142011834,0.17603550295858,1.14039969629223,"Subject_11139.txt","A+V+",90
"13277","meta_d",1.54162382034593,0.634756632763249,2.45199812193814,0.959714802751336,0.624978342586442,0.628698224852071,0.31508875739645,1.60633535705228,"Subject_11139.txt","A+V+",30
"13278","meta_d",1.15744465975688,0.125306898353465,2.23048204125866,2.24585844709926,0.180853448553856,0.773668639053254,0.294378698224852,0.515368482484649,"Subject_11139.txt","A+V+",60
"13279","meta_d",3.00528857052744,1.94115911518716,4.06410227727643,1.85251255500364,0.154063063313136,0.804615384615385,0.183076923076923,1.62227703256863,"Subject_11139.txt","A-V+",90
"13280","meta_d",0.606791569394728,-0.347309063546079,1.52167656376422,1.54718684991412,0.530189247146428,0.640532544378698,0.386094674556213,0.392190231857522,"Subject_11139.txt","A-V+",30
"13281","meta_d",2.01024938678246,0.977403906944157,3.01517151667227,1.66272050680171,0.273475490561256,0.764792899408284,0.229289940828402,1.20901220533404,"Subject_11139.txt","A-V+",60
"13282","meta_d",1.59896925694465,0.592425938272877,2.56265902331605,2.13232972805664,0.508280101188722,0.708579881656805,0.18491124260355,0.749869607831205,"Subject_11139.txt","A+V-",90
"13283","meta_d",-0.0614999056919973,-0.979085255139321,0.825817998167871,1.15305881751803,0.528306335203094,0.516272189349112,0.412721893491124,-0.0533363127341381,"Subject_11139.txt","A+V-",30
"13284","meta_d",0.550952405640903,-0.374103116910248,1.44023907184537,1.08719671620655,0.398477416892501,0.593195266272189,0.362426035502959,0.50676422898267,"Subject_11139.txt","A+V-",60
"13285","meta_d",1.62285966716963,0.72595736596375,2.49983970199794,0.893852701439854,0.495149424275849,0.584319526627219,0.264792899408284,1.81557841080019,"Subject_11139.txt","A-V-",90
"13286","meta_d",0.945839312937178,0.131733838293207,1.7118863308778,1.23034250233403,0.959273714050029,0.53698224852071,0.321005917159763,0.768760984151055,"Subject_11139.txt","A-V-",30
"13287","meta_d",1.90417797462111,0.938815348556845,2.78104283983529,1.24995668517288,0.479857401375668,0.616863905325444,0.229289940828402,1.52339516817556,"Subject_11139.txt","A-V-",60
"13288","meta_d",1.06806992771945,0.159489698336788,1.97852226578192,2.15418263114329,0.976657595060176,0.687692307692308,0.296923076923077,0.495812152729404,"Subject_11140.txt","A+V+",90
"13289","meta_d",1.61431885376881,0.695032759605967,2.6600490361636,0.465908799587007,0.342154881484935,0.590301003344482,0.352842809364548,3.46488165752564,"Subject_11140.txt","A+V+",30
