"","name","mean","lower","upper","d","criterion","ratingHR","ratingFAR","mratio","SUBJ","Cond"
"1330","meta_d",1.74125803090754,1.14882473115298,2.31617142343488,1.26960378043665,0.060538344396203,0.700910931174089,0.308198380566802,1.37149720073192,"Subject_11121.txt","A+V-"
"1331","meta_d",2.03618377762098,1.43445249815611,2.64740025430694,1.66072092716293,-0.249958877233493,0.773846153846154,0.285036880927292,1.2260842531198,"Subject_11121.txt","A-V-"
"1332","meta_d",1.66658778539217,1.03153424017926,2.28460097978174,1.51245366222523,0.193077692657295,0.687692307692308,0.230242360379347,1.10190998046193,"Subject_11122.txt","A+V+"
"1333","meta_d",1.81355790054542,1.20239734016961,2.41331290542599,1.46844072981943,0.131457819546659,0.71025641025641,0.241538461538462,1.23502288088156,"Subject_11122.txt","A-V+"
"1334","meta_d",2.10921129564794,1.49243170724779,2.71236559236401,1.39561596331475,-0.0841989050963441,0.7667004048583,0.300101214574899,1.51131210239121,"Subject_11122.txt","A+V-"
"1335","meta_d",1.99289466311247,1.38652629331566,2.58008811328123,1.18787262238315,-0.0196727653694524,0.700910931174089,0.297064777327935,1.67770064362141,"Subject_11122.txt","A-V-"
"1336","meta_d",1.48495634171844,0.934664269095251,2.0822295501478,1.46898874434038,0.415855008205816,0.644230769230769,0.251518218623482,1.01086978878469,"Subject_11123.txt","A+V+"
"1337","meta_d",2.07186846723117,1.50240807655091,2.64750080995795,1.17437150611171,0.337242946803033,0.630060728744939,0.2332995951417,1.76423598192622,"Subject_11123.txt","A-V+"
"1338","meta_d",1.56712015200444,0.975107416016331,2.16339888425593,1.28009625670404,0.141958758401699,0.675607287449393,0.279858299595142,1.22422055669425,"Subject_11123.txt","A+V-"
"1339","meta_d",1.27389081074604,0.682705523875931,1.84139198322865,0.935019304144487,0.0305797178780753,0.651247401247401,0.347672064777328,1.36242193620977,"Subject_11123.txt","A-V-"
"1340","meta_d",1.91284309088295,1.21760527108899,2.5576285235424,1.64523722822117,-0.195075112708735,0.782239819004525,0.28030303030303,1.16265487923047,"Subject_11124.txt","A+V+"
"1341","meta_d",2.34258264699055,1.6984238918607,2.98864529747861,1.73886385596999,0.380655516870324,0.721688034188034,0.180390032502709,1.34719152333165,"Subject_11124.txt","A-V+"
"1342","meta_d",2.04461586923495,1.29180629574307,2.78364425757918,2.27638049072304,-0.00410014735345232,0.806666666666667,0.203222453222453,0.898187222025226,"Subject_11124.txt","A+V-"
"1343","meta_d",2.33034372971133,1.64540238323609,2.99122995808874,2.1811558602783,0.059771450236859,0.794028340080972,0.209008097165992,1.06839853682625,"Subject_11124.txt","A-V-"
"1344","meta_d",1.4306314125115,0.843324624754063,2.06705988133257,1.40339003564618,0.173295716324434,0.688568376068376,0.260627530364372,1.01941112318984,"Subject_11125.txt","A+V+"
"1345","meta_d",1.69059532492475,1.12503498748196,2.27322069112882,1.05978461214782,0.347485083239436,0.615890688259109,0.249729144095341,1.59522539348679,"Subject_11125.txt","A-V+"
"1346","meta_d",2.06238973185371,1.454652870952,2.72566484633492,1.7025948495409,-0.0236933093770698,0.754554655870445,0.22419028340081,1.21132149108158,"Subject_11125.txt","A+V-"
"1347","meta_d",1.10140429972528,0.525474419978426,1.67760572346803,1.22540556560092,0.262287951347061,0.624341412012645,0.278846153846154,0.898807978879354,"Subject_11125.txt","A-V-"
"1348","meta_d",1.82445430591781,1.22349770712093,2.43235909468923,0.810104999995922,0.24774181538779,0.65224358974359,0.314636752136752,2.25212078178384,"Subject_11126.txt","A+V+"
"1349","meta_d",1.48079950289825,0.841301716760243,2.07526811131444,1.16214675987992,0.181117738844488,0.660602910602911,0.308212058212058,1.27419320349114,"Subject_11126.txt","A-V+"
"1350","meta_d",1.50309521745003,0.88578439692079,2.10730257778966,1.29668563104492,0.248387174426984,0.661642411642412,0.23972602739726,1.15918244288616,"Subject_11126.txt","A+V-"
"1351","meta_d",1.72994021950984,1.12446669855549,2.32551592187014,1.25615384257487,0.139300510172766,0.700320512820513,0.280769230769231,1.37717225460522,"Subject_11126.txt","A-V-"
"1352","meta_d",2.44299315389118,1.74846410614061,3.09499850729017,1.61861932873529,0.358565451752288,0.745261984392419,0.199450549450549,1.50930679655235,"Subject_11127.txt","A+V+"
"1353","meta_d",2.48157703620705,1.82251389628723,3.18437984082281,1.87387028786931,0.180311483928421,0.764214046822743,0.190705128205128,1.32430566420301,"Subject_11127.txt","A-V+"
"1354","meta_d",1.9412537007967,1.33551667217468,2.56168220989936,1.22543372068204,0.175524474156462,0.69284940411701,0.278311965811966,1.58413602305333,"Subject_11127.txt","A+V-"
"1355","meta_d",1.87866874496861,1.22907582237598,2.52260865080952,1.67412850468268,0.00946013694795977,0.743421052631579,0.260800842992624,1.12217714453449,"Subject_11127.txt","A-V-"
"1356","meta_d",1.59051366861875,0.987518039342899,2.2139975942503,1.47851422629813,0.176107974693747,0.683589743589744,0.246666666666667,1.07575134572837,"Subject_11129.txt","A+V+"
"1357","meta_d",1.19778982426588,0.627764786526382,1.81131049025644,1.47734712136825,0.0433333260695937,0.693825910931174,0.308198380566802,0.81077074368043,"Subject_11129.txt","A-V+"
"1358","meta_d",0.992035352780776,0.395757431826305,1.5645322979431,1.14939680661667,-0.0389106732526938,0.664473684210526,0.349696356275304,0.86309214282655,"Subject_11129.txt","A+V-"
"1359","meta_d",1.3129048212626,0.757574314654167,1.86439758293164,0.745209521834466,0.0884813276081018,0.607793522267206,0.350708502024291,1.76179286870979,"Subject_11129.txt","A-V-"
"1360","meta_d",2.38343916455091,1.7517494068547,3.04303653809831,1.77213919202624,0.322920457557801,0.74,0.192307692307692,1.34495031500642,"Subject_11130.txt","A+V+"
"1361","meta_d",2.72404597331421,2.054727996819,3.37356814211318,1.84984550287128,0.0973186360422569,0.808198380566802,0.193333333333333,1.47258026093856,"Subject_11130.txt","A-V+"
"1362","meta_d",1.71770322183689,1.03827130843668,2.37360020980891,2.0746682380273,0.171655934557273,0.789230769230769,0.241538461538462,0.827941157218548,"Subject_11130.txt","A+V-"
"1363","meta_d",1.90750272718774,1.27517177225907,2.56766046275605,1.75824320704449,0.0971147167685271,0.760627530364372,0.259615384615385,1.0848912821305,"Subject_11130.txt","A-V-"
"1364","meta_d",1.64620257921544,0.993826892337773,2.27724195398779,1.29501669341536,0.405564312827578,0.651018099547511,0.240828402366864,1.27118251647698,"Subject_11132.txt","A+V+"
"1365","meta_d",1.80906840330418,1.19706822849248,2.44378607168116,1.69199339269265,0.485278150334593,0.704767063921994,0.199891657638137,1.06919353888564,"Subject_11132.txt","A-V+"
"1366","meta_d",1.46418532652945,0.843711545771194,2.08490526495185,1.3293193507534,0.29299822128433,0.696209587513935,0.274321266968326,1.10145491051463,"Subject_11132.txt","A+V-"
"1367","meta_d",1.75984968839872,1.17419893016897,2.43770924027143,1.42976421973631,0.252539456233548,0.703371970495258,0.237435897435897,1.23086706472714,"Subject_11132.txt","A-V-"
"1368","meta_d",2.10336637742682,1.46238745111183,2.75325029281152,1.88791957193427,0.07828160151076,0.776923076923077,0.224102564102564,1.11411863550512,"Subject_11133.txt","A+V+"
"1369","meta_d",2.01180693337421,1.30663320906703,2.70219777783665,2.10718947977314,0.147460614513645,0.768711018711019,0.195945945945946,0.954734708333303,"Subject_11133.txt","A-V+"
"1370","meta_d",1.78962215895552,1.16570536245716,2.3857781620518,1.43593535060291,-0.0640392114522603,0.740384615384615,0.308198380566802,1.24631109485821,"Subject_11133.txt","A+V-"
"1371","meta_d",1.74535807300663,1.12932775523993,2.32737777369028,1.48153257924258,0.0868378257720924,0.718117408906883,0.263663967611336,1.17807606627114,"Subject_11133.txt","A-V-"
"1372","meta_d",2.38351411563566,1.70596663646072,2.96142283747471,1.74204556181649,0.279326599467765,0.732328482328482,0.16751012145749,1.36822719673893,"Subject_11134.txt","A+V+"
"1373","meta_d",2.97272496671346,2.25296500212875,3.64353861987864,2.12435514141374,0.146812482864054,0.828205128205128,0.161538461538462,1.39935404808781,"Subject_11134.txt","A-V+"
"1374","meta_d",2.13973714212538,1.475145513174,2.78051333848578,1.90579721404981,0.0779078728773841,0.807186234817814,0.206983805668016,1.12275174207987,"Subject_11134.txt","A+V-"
"1375","meta_d",2.0625556309858,1.48498087622328,2.72303548452116,1.5951761865334,0.336502004741366,0.694838056680162,0.179313929313929,1.29299550005702,"Subject_11134.txt","A-V-"
"1376","meta_d",1.92298252071857,1.23326101066941,2.6045188368756,1.76414568434516,0.0146571477768633,0.746703296703297,0.244994731296101,1.09003612217682,"Subject_11135.txt","A+V+"
"1377","meta_d",2.05111397393562,1.45517879217256,2.67118324883764,1.60921970122912,0.380153286933338,0.69072708113804,0.196047008547009,1.27460158011301,"Subject_11135.txt","A-V+"
"1378","meta_d",1.26573962083764,0.667830380807506,1.8431217192419,1.35804759778263,0.307362344798946,0.627090301003345,0.295232936078006,0.932028908930951,"Subject_11135.txt","A+V-"
"1379","meta_d",1.42714570794224,0.788402717963135,2.01734934482142,1.49179719672804,0.194092313825446,0.676195426195426,0.268696581196581,0.956662012150443,"Subject_11135.txt","A-V-"
"1380","meta_d",1.502069637684,0.918903690708676,2.07251834527084,0.660755269682229,-0.0584976294418535,0.623987854251012,0.362087912087912,2.2732616849297,"Subject_11136.txt","A+V+"
"1381","meta_d",1.58079729368072,0.945025604439711,2.16880164630016,1.48179336453849,0.0771450936432092,0.708640674394099,0.3,1.06681358650372,"Subject_11136.txt","A-V+"
"1382","meta_d",1.52960261070648,0.937647194306684,2.14160168168888,1.19051190685617,0.00355977198760871,0.682432432432432,0.326652221018418,1.28482764590382,"Subject_11136.txt","A+V-"
"1383","meta_d",1.31549163731658,0.70740813711796,1.91340896559954,1.30655344778307,0.0317400545835688,0.662276080084299,0.309230769230769,1.00684104393026,"Subject_11136.txt","A-V-"
"1384","meta_d",1.22420015785009,0.612915169262541,1.84008986452861,1.66289647519901,0.257184691777382,0.642206477732793,0.302125506072875,0.736185430727778,"Subject_11137.txt","A+V+"
"1385","meta_d",1.83517571840719,1.18724348266628,2.48853307026239,1.39533919338025,-0.0543241912972057,0.689673340358272,0.318461538461538,1.31521835487286,"Subject_11137.txt","A-V+"
"1386","meta_d",1.09496812981533,0.49082180732478,1.71626347064378,1.25343796831542,-0.0909312541020686,0.636694386694387,0.379048582995951,0.873571853968118,"Subject_11137.txt","A+V-"
"1387","meta_d",0.899123770382116,0.300742535105,1.47361821701738,1.09919352514142,0.124892987625374,0.591599190283401,0.361226611226611,0.817984958805539,"Subject_11137.txt","A-V-"
"1388","meta_d",1.2075353432525,0.601003400104925,1.76212145192195,0.437199839686292,0.34426126669822,0.55989010989011,0.379524886877828,2.76197572286156,"Subject_11138.txt","A+V+"
"1389","meta_d",1.30319160740144,0.665634629898225,1.88842622332233,0.987703576483353,0.11274633347812,0.603966346153846,0.354638009049774,1.31941570166361,"Subject_11138.txt","A-V+"
"1390","meta_d",1.65186423907345,1.05182960327191,2.20417736685136,1.04006039483975,0.306592930719844,0.607258938244854,0.295232936078006,1.58823876696887,"Subject_11138.txt","A+V-"
"1391","meta_d",1.34956171368749,0.710225667945527,1.91355881851531,0.445056496855074,-0.0507811587900255,0.599408284023669,0.401515151515152,3.03233796882859,"Subject_11138.txt","A-V-"
"1392","meta_d",1.83580280871976,1.22441650300221,2.44410536532252,1.67787586572716,0.377851844338245,0.705971659919028,0.255566801619433,1.09412313879618,"Subject_11139.txt","A+V+"
"1393","meta_d",1.75328001571135,1.15130219434672,2.37107084228711,1.73339056627896,0.34229477043144,0.742051282051282,0.261025641025641,1.01147430349473,"Subject_11139.txt","A-V+"
"1394","meta_d",0.905536481837087,0.305622086171279,1.46806547600992,1.46673258345465,0.483423485474502,0.608805668016194,0.315283400809717,0.61738349038667,"Subject_11139.txt","A+V-"
"1395","meta_d",1.71239521081246,1.1625219234687,2.24074713725976,1.13424124429771,0.649669155052969,0.581477732793522,0.265688259109312,1.50972751116339,"Subject_11139.txt","A-V-"
"1396","meta_d",1.73160660639347,1.12683808876382,2.36262743355668,1.24186679184332,0.62093339592166,0.646042363433668,0.307142857142857,1.39435776668383,"Subject_11140.txt","A+V+"
"1397","meta_d",1.06016284213376,0.477357207366426,1.6313645240868,1.33904643837097,0.669523219185483,0.597588978185993,0.336004273504273,0.791729705374158,"Subject_11140.txt","A-V+"
"1398","meta_d",0.926896079171108,0.370547714540857,1.48298064457165,1.21338509151589,0.73235389261302,0.590659340659341,0.348824786324786,0.763892753959198,"Subject_11140.txt","A+V-"
"1399","meta_d",1.09339821148441,0.559644446090255,1.6046543128964,1.57736769815486,1.26506506155439,0.571505958829903,0.352307692307692,0.693179030332257,"Subject_11140.txt","A-V-"
"13100","meta_d",1.49155811152372,0.830535164725104,2.11792758993806,1.80327587046571,0.291343325046521,0.675747863247863,0.184931506849315,0.827138063539059,"Subject_11141.txt","A+V+"
"13101","meta_d",1.64523670405353,0.965154606345922,2.33454966514219,2.02703182948338,0.195474138829234,0.753333333333333,0.19948717948718,0.811648184366619,"Subject_11141.txt","A-V+"
"13102","meta_d",2.04816940790936,1.38554167433615,2.77356524124957,1.99476705474981,-0.0912494020019825,0.83248987854251,0.225051975051975,1.02677122275124,"Subject_11141.txt","A+V-"
"13103","meta_d",1.80495920268921,1.20160402891623,2.41551202425446,1.39561596331475,-0.0841989050963441,0.751518218623482,0.296052631578947,1.29330650417771,"Subject_11141.txt","A-V-"
"13104","meta_d",1.17050262521979,0.543738197945965,1.73685748298183,1.43732240881611,0.257575115882718,0.659412955465587,0.257591093117409,0.814363303626435,"Subject_11142.txt","A+V+"
"13105","meta_d",1.42957657001933,0.810932973884388,1.99792206140256,1.41247022240025,0.0317453610040431,0.695945945945946,0.315283400809717,1.01211094389658,"Subject_11142.txt","A-V+"
"13106","meta_d",1.56193558169905,0.981721912151011,2.13598855355493,1.04280372813216,0.132526599783115,0.652327935222672,0.30414979757085,1.49782316610695,"Subject_11142.txt","A+V-"
"13107","meta_d",0.767620710122285,0.129932186478991,1.35704186583999,1.52891919799672,0.110531135149162,0.649291497975709,0.314271255060729,0.502067546230087,"Subject_11142.txt","A-V-"
"13108","meta_d",0.869638341541184,0.274973381862805,1.46762597803081,1.07527950060744,0.214354037683606,0.608342361863489,0.275553213909378,0.80875562218931,"Subject_43336.txt","A+V+"
"13109","meta_d",0.941840099487442,0.360153526422433,1.56928748338929,1.22675688331884,0.124602030544749,0.660790598290598,0.305161943319838,0.767747963997081,"Subject_43336.txt","A-V+"
"13110","meta_d",1.12551534227594,0.575966502764876,1.69148702504105,0.804656024504908,0.200434533110603,0.59948717948718,0.318461538461538,1.39875339026817,"Subject_43336.txt","A+V-"
"13111","meta_d",0.85541862697908,0.241512644183331,1.45037673186044,1.13826317855712,0.0946199993474758,0.645010395010395,0.29768177028451,0.751512166161275,"Subject_43336.txt","A-V-"
"13112","meta_d",1.17544117929998,0.625034120654608,1.75246746380643,1.40029218662883,0.450203287061593,0.609817813765182,0.277834008097166,0.83942565024934,"Subject_47203.txt","A+V+"
"13113","meta_d",1.6965608139167,1.12013674084858,2.28960931090595,1.43284157969908,0.500368987352283,0.617914979757085,0.235323886639676,1.18405330914043,"Subject_47203.txt","A-V+"
"13114","meta_d",1.2626298945522,0.711804599875612,1.84575381908626,1.43284157969908,0.500368987352283,0.583502024291498,0.262651821862348,0.881206905523618,"Subject_47203.txt","A+V-"
"13115","meta_d",1.62704847834727,1.07537380998986,2.18453315951328,1.00608439647278,0.5855907311405,0.572368421052632,0.288967611336032,1.61720873919875,"Subject_47203.txt","A-V-"
"13116","meta_d",1.70981889065779,1.05165410541086,2.34052797925172,1.51615462537913,-0.0301640218079198,0.740918803418803,0.273333333333333,1.12773384853819,"Subject_47284.txt","A+V+"
"13117","meta_d",1.39133865971749,0.76212131207856,1.98030030816482,1.39561596331475,0.0841989050963441,0.722165991902834,0.317307692307692,0.996935185817811,"Subject_47284.txt","A-V+"
"13118","meta_d",1.56803365587444,0.942605190071215,2.23050608678741,1.69533485698335,0.119754137610028,0.727692307692308,0.244615384615385,0.9249108808301,"Subject_47284.txt","A+V-"
"13119","meta_d",2.1575669263259,1.5521924713903,2.75381847955901,1.36339184544902,0.14590819266887,0.722165991902834,0.241396761133603,1.58249950924073,"Subject_47284.txt","A-V-"
"13120","meta_d",2.08229353866927,1.44175551995485,2.76438735285536,2.28598044245242,0.31538610583283,0.745445344129555,0.140182186234818,0.910897355025208,"Subject_47617.txt","A+V+"
"13121","meta_d",2.49188394854171,1.82667459047968,3.15439404453986,1.79443460166658,0.125024086644605,0.773846153846154,0.207692307692308,1.3886735945837,"Subject_47617.txt","A-V+"
"13122","meta_d",1.87290428135883,1.14810821073018,2.48254298829997,1.93760647532071,0.0534381498175409,0.776923076923077,0.242564102564103,0.966607154349458,"Subject_47617.txt","A+V-"
"13123","meta_d",1.77402114634013,1.12930492055299,2.44904725470069,2.16407606981338,0.207047300759169,0.74746963562753,0.189777327935223,0.819759143907134,"Subject_47617.txt","A-V-"
