word,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text.started,text.stopped,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.started,mouse_4.stopped,introText.started,introText.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.started,mouse.stopped,InstructValenceText.started,InstructValenceText.stopped,Valence.started,Valence.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.started,mouse_2.stopped,InstructArousalText.started,InstructArousalText.stopped,Arousal.started,Arousal.stopped,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.started,mouse_3.stopped,WordPresentation.started,WordPresentation.stopped,rating_3.response,rating_3.rt,rating_3.started,rating_3.stopped,ArousalGuide.started,ArousalGuide.stopped,text_3.started,text_3.stopped,WordPresentation2.started,WordPresentation2.stopped,ValenceImage.started,ValenceImage.stopped,ValenceRating.response,ValenceRating.rt,ValenceRating.started,ValenceRating.stopped,text_2.started,text_2.stopped,GoodbyeText.started,GoodbyeText.stopped,participant,Session,date,expName,psychopyVersion,frameRate,
,,,,,25.789224334002938,None,0.09888888888888889,-0.03222222222222222,1,0,0,0.008310937322676182,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,01,2019_Oct_01_1636,SurveyExpMetaMem,3.2.3,59.78733286100238,
,,,,,,,,,,,,,,26.25919904600596,None,0.09888888888888889,-0.03222222222222222,1,0,0,0.01159353629918769,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,01,2019_Oct_01_1636,SurveyExpMetaMem,3.2.3,59.78733286100238,
,,,,,,,,,,,,,,,,,,,,,,,26.644248321012128,None,26.644248321012128,None,0.09888888888888889,-0.03222222222222222,1,0,0,0.011657005292363465,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,01,2019_Oct_01_1636,SurveyExpMetaMem,3.2.3,59.78733286100238,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.161486083001364,None,27.161486083001364,None,0.09888888888888889,-0.03222222222222222,1,0,0,0.013671017368324101,None,,,,,,,,,,,,,,,,,,,,,,,102,01,2019_Oct_01_1636,SurveyExpMetaMem,3.2.3,59.78733286100238,
jump,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.56413567799609,None,5,1.268,0.008589953824412078,None,27.56413567799609,None,27.56413567799609,None,28.85008874099003,None,28.85008874099003,None,5,1.029,0.006573620310518891,None,28.85008874099003,None,,,102,01,2019_Oct_01_1636,SurveyExpMetaMem,3.2.3,59.78733286100238,
run,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.90291188599076,None,5,0.863,0.004473345295991749,None,29.90291188599076,None,29.90291188599076,None,30.78886569000315,None,30.78886569000315,None,5,0.824,0.01649123866809532,None,30.78886569000315,None,,,102,01,2019_Oct_01_1636,SurveyExpMetaMem,3.2.3,59.78733286100238,
bastard,0,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.640926871972624,None,5,0.906,0.013412047585006803,None,31.640926871972624,None,31.640926871972624,None,32.5932155890041,None,32.5932155890041,None,5,0.635,0.012987127644009888,None,32.5932155890041,None,,,102,01,2019_Oct_01_1636,SurveyExpMetaMem,3.2.3,59.78733286100238,
funny,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.26180145301623,None,5,0.646,0.006450117623899132,None,33.26180145301623,None,33.26180145301623,None,33.946735849021934,None,33.946735849021934,None,5,0.463,0.00961260759504512,None,33.946735849021934,None,,,102,01,2019_Oct_01_1636,SurveyExpMetaMem,3.2.3,59.78733286100238,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.53083964099642,None,,,,,,,
