"","SUBJ","meta_d_A-V-","meta_d_A-V+","meta_d_A+V-","meta_d_A+V+","lower_A-V-","lower_A-V+","lower_A+V-","lower_A+V+","upper_A-V-","upper_A-V+","upper_A+V-","upper_A+V+","d_A-V-","d_A-V+","d_A+V-","d_A+V+","criterion_A-V-","criterion_A-V+","criterion_A+V-","criterion_A+V+","mratio_A-V-","mratio_A-V+","mratio_A+V-","mratio_A+V+","Confidencemean_A-V-","Confidencemean_A-V+","Confidencemean_A+V-","Confidencemean_A+V+","RTmean_A-V-","RTmean_A-V+","RTmean_A+V-","RTmean_A+V+","Accuracymean_A-V-","Accuracymean_A-V+","Accuracymean_A+V-","Accuracymean_A+V+"
"11","Subject_11123.txt",1.26602615525642,2.08865954189235,1.56638486340009,1.47686927966425,0.686005252460162,1.48439529398051,0.957581408940914,0.939604536804392,1.8324226965745,2.65477052982765,2.14792621172617,2.0761965831656,0.935019304144487,1.17437150611171,1.28009625670404,1.46898874434038,0.0305797178780753,0.337242946803033,0.141958758401699,0.415855008205816,1.35401071362349,1.77853390602758,1.22364615566738,1.00536459884681,4.23648648648649,4.37333333333333,4.54,4.28,1.08722520719096,1.16918749709278,1.07955536949081,1.14731543583259,0.682432432432432,0.713333333333333,0.74,0.753333333333333
"12","Subject_11125.txt",1.09422010903093,1.68605610180068,2.06690921657534,1.43345280825067,0.523250409237642,1.11519958623636,1.4257834131545,0.80269635302271,1.6517380533352,2.26076724597491,2.6962014268089,2.03263176944992,1.22540556560092,1.01907777207585,1.7025948495409,1.40339003564618,0.262287951347061,0.327131663203449,-0.0236933093770698,0.173295716324434,0.892945274403371,1.65449207901592,1.21397595977262,1.02142153773427,4.54421768707483,4.73972602739726,5.2,4.85616438356164,1.73892727915903,1.75195797564308,1.72001557813783,1.79990179244599,0.727891156462585,0.684931506849315,0.806666666666667,0.76027397260274
"13","Subject_11126.txt",1.7408782707664,1.48060802982405,1.49541000924572,1.8267765183576,1.12710688416246,0.888896179853215,0.87242242188711,1.20638818729121,2.38203448968108,2.09912219369243,2.11285292447049,2.39006029663755,1.23037045497619,1.16214675987992,1.30919311939085,0.840188794000846,0.126408816373424,0.181117738844488,0.242133430254018,0.232699918385328,1.41492203728193,1.27402844540652,1.14223790753003,2.17424527844364,4.35211267605634,3.74657534246575,4.76027397260274,3.85416666666667,1.85732854490042,1.84698179762812,1.80188308126594,1.89809287454116,0.732394366197183,0.719178082191781,0.73972602739726,0.659722222222222
"14","Subject_11127.txt",1.87370910236373,2.49465601441667,1.91833843305822,2.44804887043665,1.24302811008661,1.8507883224267,1.33258341091044,1.78051604137699,2.5124728861512,3.16777185915268,2.53686035705436,3.04661256033008,1.67412850468268,1.92233143250555,1.22517126869165,1.67730059487878,0.00946013694795977,0.172924381755291,0.175655700151658,0.337745827003445,1.11921462248734,1.29772419689624,1.56577164522214,1.45951708233524,4.29931972789116,4.71527777777778,3.97222222222222,4.6056338028169,1.59773411323823,1.48347493366087,1.5389423535331,1.52258630903019,0.802721088435374,0.833333333333333,0.729166666666667,0.788732394366197
"15","Subject_11128.txt",1.16479755761329,1.12634949764992,0.312162161542631,1.22683415457425,0.596790030601674,0.496967932255966,-0.2799854263024,0.639640414587086,1.74450818886603,1.72622204931489,0.947267960288691,1.86698288231995,0.814236457615536,1.32152083651709,1.50437906653928,1.04062837237041,0.388127479230595,0.0736698134536715,0.302282918500412,0.165964616239275,1.43053967519995,0.852313082416809,0.207502330021607,1.17893590752258,2.67424242424242,3.71111111111111,3.67605633802817,3.6,1.55430533970695,1.49399856373453,1.51488868724777,1.64044611001479,0.651515151515151,0.748148148148148,0.767605633802817,0.7
"16","Subject_11129.txt",1.31434146342487,1.19423572649298,0.993475738589857,1.58293427738549,0.747967706260476,0.605286960075099,0.431804540507741,0.959898710318901,1.89082950669461,1.83410761840971,1.58352717097222,2.18658738921454,0.745209521834466,1.47734712136825,1.14939680661667,1.48962863366494,0.0884813276081018,0.0433333260695937,-0.0389106732526938,0.170550771010345,1.76372070527142,0.808365014030648,0.86434530953172,1.0626368489514,4.2,4.28,4.21333333333333,4.76510067114094,1.31873348712577,1.31267772128473,1.31720038363632,1.29238724225658,0.646666666666667,0.773333333333333,0.72,0.771812080536913
"17","Subject_11130.txt",1.91233868294298,2.73081995350163,1.74358708438457,2.40047431811497,1.27490742043018,2.07996176626088,1.07093887147557,1.78772085750002,2.55763651217209,3.38180873384445,2.39053625657169,3.05477291317718,1.75824320704449,1.84984550287128,2.01602756483238,1.77213919202624,0.0971147167685271,0.0973186360422569,0.142335597959816,0.322920457557801,1.08764172969991,1.47624217766453,0.86486272053008,1.35456307772884,4.56,5.32885906040268,4.85234899328859,5.02027027027027,1.4832319719064,1.16470109921027,1.39879977493522,1.39198928541225,0.813333333333333,0.825503355704698,0.845637583892617,0.804054054054054
"18","Subject_11132.txt",1.7383248493889,1.84916255438056,1.42085111910973,1.6852407119226,1.08482848556314,1.22156231049887,0.800168904422473,1.06962049513941,2.34656805100981,2.45968492755722,2.05721580408411,2.27476125832688,1.44193315603279,1.6085763925165,1.35274203250927,1.28613656613194,0.246454988085309,0.453873364804848,0.291050549847067,0.393365106427818,1.20555161805945,1.14956464796036,1.05034890981699,1.31031241650408,4.92517006802721,5.02097902097902,4.60583941605839,4.64028776978417,1.42668774265314,1.54842031023069,1.52261947132581,1.54029202443885,0.761904761904762,0.769230769230769,0.744525547445255,0.726618705035971
"19","Subject_11133.txt",1.72961102244137,1.97959928248167,1.80186877047692,2.12177807685757,1.12328416243281,1.26581840243485,1.22249754346438,1.42453253097344,2.37313521468953,2.68885016236114,2.39547128534352,2.76343804309001,1.48153257924258,2.12435514141374,1.43593535060291,1.88791957193427,0.0868378257720924,0.146812482864054,-0.0640392114522603,0.07828160151076,1.1674471737406,0.931858917508618,1.25483975982649,1.12387101039675,4.62666666666667,4.83783783783784,4.44666666666667,4.83783783783784,1.51847367826093,1.33767499621742,1.39151832842617,1.40258782659431,0.773333333333333,0.858108108108108,0.766666666666667,0.831081081081081
"20","Subject_11134.txt",2.06121983144149,2.98111611800445,2.13702935993214,2.37106847628802,1.42624760806594,2.26573824558843,1.43225658085311,1.74592834950231,2.67548419063503,3.67280898270929,2.79338353942837,2.99306632291547,1.60337648124031,2.12435514141374,1.90579721404981,1.74204556181649,0.340602152094818,0.146812482864054,0.0779078728773841,0.279326599467765,1.2855494985476,1.40330402383687,1.1213309286936,1.36108292932111,5.21476510067114,5.60135135135135,5.48666666666667,5.57432432432432,1.14587357410766,1.12975431437597,1.13742644268331,1.14092761974226,0.778523489932886,0.858108108108108,0.833333333333333,0.804054054054054
