mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,A_key_resp.keys,A_key_resp.rt,key_resp.keys,key_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,word,ParticipantID,date,expName,psychopyVersion,OS,frameRate
0.067592621,-0.190740761,1,0,0,0.067592621,-0.190740761,1,0,0,0.067592621,-0.190740761,1,0,0,0.067592621,-0.190740761,1,0,0,7,5.371999979,2,6.865999699,1,0,1200,340,1,1199,coward,11135,2019-10-23_11h07.41.252,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,4.095000029,5,2.595000029,1,0,1200,648,1,1199,beads,11135,2019-10-23_11h07.41.252,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,6,3.320999861,2,2.303999901,1,0,1200,321,1,1199,wart,11135,2019-10-23_11h07.41.252,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,7,4.865999937,2,1.729000092,1,0,1200,326,1,1199,scam,11135,2019-10-23_11h07.41.252,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,6,4.015999794,8,3.298999786,1,0,1200,162,1,1199,royalty,11135,2019-10-23_11h07.41.252,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,2.089999914,7,2.309000015,1,0,1200,786,1,1199,afternoon,11135,2019-10-23_11h07.41.252,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,1.470999956,5,2.9599998,1,0,1200,737,1,1199,lamb,11135,2019-10-23_11h07.41.252,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,6,3.21600008,4,1.697999954,1,0,1200,654,1,1199,brief,11135,2019-10-23_11h07.41.252,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,1.659999847,5,1.644000053,1,0,1200,262,1,1199,athletics,11135,2019-10-23_11h07.41.252,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,7,4.066999912,5,1.940000057,1,0,1200,466,1,1199,gnaw,11135,2019-10-23_11h07.41.252,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,1.585999966,5,1.105999947,1,0,1200,586,1,1199,cab,11135,2019-10-23_11h07.41.252,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,8,2.143999815,3,3.138000011,1,0,1200,1047,1,1199,psycho,11135,2019-10-23_11h07.41.252,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,6,1.90199995,5,1.089999914,1,0,1200,151,1,1199,react,11135,2019-10-23_11h07.41.252,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,1.231999874,5,0.354000092,1,0,1200,512,1,1199,insect,11135,2019-10-23_11h07.41.252,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,7,2.220000029,3,1.186000109,1,0,1200,1011,1,1199,robber,11135,2019-10-23_11h07.41.252,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,6,2.588000059,5,1.403999805,1,0,1200,607,1,1199,greyhound,11135,2019-10-23_11h07.41.252,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,9,3.206999779,2,1.34800005,1,0,1200,941,1,1199,leprosy,11135,2019-10-23_11h07.41.252,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,1.250999928,5,0.173000097,1,0,1200,684,1,1199,send,11135,2019-10-23_11h07.41.252,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,7,4.894999981,8,0.441999912,1,0,1200,133,1,1199,prosperous,11135,2019-10-23_11h07.41.252,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,7,2.700999737,7,1.33100009,1,0,1200,279,1,1199,bargain,11135,2019-10-23_11h07.41.252,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,8,3.036000013,2,2.328999996,1,0,1200,906,1,1199,syphilis,11135,2019-10-23_11h07.41.252,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,1.507999897,5,0.363999844,1,0,1200,34,1,1199,personality,11135,2019-10-23_11h07.41.252,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,7,2.720999718,3,0.737999916,1,0,1200,516,1,1199,smug,11135,2019-10-23_11h07.41.252,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,6,2.622999907,4,1.016000032,1,0,1200,410,1,1199,tarnish,11135,2019-10-23_11h07.41.252,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,7,2.665999889,3,1.980999947,1,0,1200,461,1,1199,ail,11135,2019-10-23_11h07.41.252,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,7,1.416999817,2,1.227999926,1,0,1200,407,1,1199,handicap,11135,2019-10-23_11h07.41.252,SurveyExpMetaMem,3.2.3,Win32,60
