word,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,introText.started,introText.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.started,mouse.stopped,InstructValenceText.started,InstructValenceText.stopped,Valence.started,Valence.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.started,mouse_2.stopped,InstructArousalText.started,InstructArousalText.stopped,Arousal.started,Arousal.stopped,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.started,mouse_3.stopped,WordPresentation.started,WordPresentation.stopped,rating_3.response,rating_3.rt,rating_3.started,rating_3.stopped,ArousalGuide.started,ArousalGuide.stopped,WordPresentation2.started,WordPresentation2.stopped,ValenceImage.started,ValenceImage.stopped,ValenceRating.response,ValenceRating.rt,ValenceRating.started,ValenceRating.stopped,GoodbyeText.started,GoodbyeText.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,14.357764123997185,None,-0.11,0.07666666666666666,1,0,0,0.012526707752840593,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,013,001,2019_Sep_27_1021,SurveyExpMetaMem,3.2.3,59.890175192438754,
,,,,,,,,,,,,,,16.91414735399303,None,16.91414735399303,None,-0.10888888888888888,0.07666666666666666,1,0,0,0.013625741587020457,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,013,001,2019_Sep_27_1021,SurveyExpMetaMem,3.2.3,59.890175192438754,
,,,,,,,,,,,,,,,,,,,,,,,,,18.685238492995268,None,18.685238492995268,None,-0.10888888888888888,0.07666666666666666,1,0,0,0.014138553611701354,None,,,,,,,,,,,,,,,,,,,013,001,2019_Sep_27_1021,SurveyExpMetaMem,3.2.3,59.890175192438754,
funny,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.155738118002773,None,6,2.119,0.00935881859913934,None,20.155738118002773,None,22.27960803899623,None,22.27960803899623,None,6,0.495,0.005013354602851905,None,,,013,001,2019_Sep_27_1021,SurveyExpMetaMem,3.2.3,59.890175192438754,
bastard,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.796218465999118,None,5,1.044,0.003196678590029478,None,22.796218465999118,None,23.864822217001347,None,23.864822217001347,None,4,0.525,0.01661626018176321,None,,,013,001,2019_Sep_27_1021,SurveyExpMetaMem,3.2.3,59.890175192438754,
run,0,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.417773616994964,None,4,0.527,0.0024174295976990834,None,24.417773616994964,None,24.96916786300426,None,24.96916786300426,None,4,0.442,0.00241199359879829,None,,,013,001,2019_Sep_27_1021,SurveyExpMetaMem,3.2.3,59.890175192438754,
jump,0,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.436325289003435,None,4,0.405,0.01587070718233008,None,25.436325289003435,None,25.870837580005173,None,25.870837580005173,None,6,0.887,0.014642427195212804,None,,,013,001,2019_Sep_27_1021,SurveyExpMetaMem,3.2.3,59.890175192438754,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.77262545499252,None,,,,,,,
