word,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text.started,text.stopped,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.started,mouse_4.stopped,introText.started,introText.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.started,mouse.stopped,InstructValenceText.started,InstructValenceText.stopped,Valence.started,Valence.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.started,mouse_2.stopped,InstructArousalText.started,InstructArousalText.stopped,Arousal.started,Arousal.stopped,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.started,mouse_3.stopped,WordPresentation.started,WordPresentation.stopped,rating_3.response,rating_3.rt,rating_3.started,rating_3.stopped,ArousalGuide.started,ArousalGuide.stopped,text_3.started,text_3.stopped,WordPresentation2.started,WordPresentation2.stopped,ValenceImage.started,ValenceImage.stopped,ValenceRating.response,ValenceRating.rt,ValenceRating.started,ValenceRating.stopped,text_2.started,text_2.stopped,GoodbyeText.started,GoodbyeText.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,10.920073076995322,None,0.0011111111111111111,0.014444444444444444,1,0,0,0.009688486316008493,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021,001,2019_Sep_27_1651,SurveyExpMetaMem,3.2.3,59.910588000916924,
,,,,,,,,,,,,,,11.371395401001791,None,0.0011111111111111111,0.014444444444444444,1,0,0,0.01354126380465459,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021,001,2019_Sep_27_1651,SurveyExpMetaMem,3.2.3,59.910588000916924,
,,,,,,,,,,,,,,,,,,,,,,,12.23887363600079,None,12.23887363600079,None,0.0011111111111111111,0.014444444444444444,1,0,0,0.014359688793774694,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021,001,2019_Sep_27_1651,SurveyExpMetaMem,3.2.3,59.910588000916924,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.126105938004912,None,13.126105938004912,None,0.0011111111111111111,0.014444444444444444,1,0,0,0.013549791794503108,None,,,,,,,,,,,,,,,,,,,,,,,021,001,2019_Sep_27_1651,SurveyExpMetaMem,3.2.3,59.910588000916924,
bastard,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.2789053269953,None,5,3.769,0.005143544593011029,None,14.2789053269953,None,14.2789053269953,None,18.055955511998036,None,18.055955511998036,None,5,2.067,0.00632740679429844,None,18.055955511998036,None,,,021,001,2019_Sep_27_1651,SurveyExpMetaMem,3.2.3,59.910588000916924,
run,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.145145535992924,None,5,0.827,0.004039988809381612,None,20.145145535992924,None,20.145145535992924,None,20.99686557899986,None,20.99686557899986,None,5,0.773,0.0005874297930859029,None,20.99686557899986,None,,,021,001,2019_Sep_27_1651,SurveyExpMetaMem,3.2.3,59.910588000916924,
funny,0,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.799777865991928,None,5,0.706,0.015056233605719171,None,21.799777865991928,None,21.799777865991928,None,22.534581002997584,None,22.534581002997584,None,5,3.783,0.016263818586594425,None,22.534581002997584,None,,,021,001,2019_Sep_27_1651,SurveyExpMetaMem,3.2.3,59.910588000916924,
jump,0,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.344614236004418,None,5,0.888,0.012466252606827766,None,26.344614236004418,None,26.344614236004418,None,27.26325788500253,None,27.26325788500253,None,4,3.201,0.003533645794959739,None,27.26325788500253,None,,,021,001,2019_Sep_27_1651,SurveyExpMetaMem,3.2.3,59.910588000916924,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.47270202600339,None,,,,,,,
